round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,0.14830116545542693,0.6581196586290995,0.21689045145127522,0.6320305052999091,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.30000000000000004,200,40,sigmoid,logcosh,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,5
29,0.5271935717672365,0.752136753155635,0.5114156015721586,0.755004766614694,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.1,200,20,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,20
9,0.6930702501892024,0.6581196586290995,0.6941019810302923,0.4842707341176425,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,5
6,0.1199046231360517,0.6581196586290995,0.12014024221010726,0.5938989516095506,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,10
7,0.6881327817582676,0.6495726536481808,0.6946273397217487,0.41754051471915665,49,32,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,10
11,0.10567453834745619,0.6837606847795665,0.07324380051163518,0.8007626311908573,49,16,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,logcosh,2.08,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
7,0.5553662343921825,0.6923076933265752,0.524029813287824,0.7588179218303146,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,20,sigmoid,binary_crossentropy,2.08,14000,2,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,4,20
23,0.08629964826962887,0.7179487182034386,0.07434121278550536,0.8102955199401645,49,32,0.7911010558069381,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.3588082901554404,4,5
11,0.0900969924325617,0.7350427360616179,0.07247684586320864,0.8083889419062008,49,16,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
6,5.510459961035313,0.6581196586290995,8.059047856253596,0.6320305054703704,49,16,0.7911010558069381,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.3588082901554404,2,10
12,0.8363733648234962,0.7008547011094216,0.3214171906956272,0.8655862725269692,49,32,0.7911010558069381,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,20,sigmoid,binary_crossentropy,2.08,14000,2,2,<class 'keras.optimizers.Adam'>,1.3588082901554404,2,5
