round_epochs,val_loss,val_acc,loss,acc,alphabet_size,batch_size,control_class_weight,conv_activation,conv_bias_initializer,conv_kernel_initializer,conv_output_space,dense_activation,dense_bias_initializer,dense_kernel_initializer,dense_units_layer_2,dense_units_layer_3,dropout,epochs,large_filter_length,last_activation,loss,lr,max_sentence_length,number_of_large_filters,number_of_small_filters,optimizer,pd_class_weight,pool_length,small_filter_length
6,7.16359802800366,0.5555555558102763,8.059047798069463,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6929612322750255,0.5555555558102763,0.6934755302475565,0.6263107723912474,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,80,sigmoid,binary_crossentropy,2.08,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.24098939595059451,0.4444444454633273,0.21343326062901571,0.4051477598848516,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.120110185800964,0.5555555606499697,0.12028482456907304,0.5748331739972954,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
9,0.6948169429078062,0.4444444454633273,0.6938881478045984,0.5643469971543386,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
7,0.12011195642825885,0.5555555606499697,0.12017322122141563,0.4852240229357528,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
12,0.6517341462974875,0.6324786326059928,0.4173257316261161,0.8074356531733212,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,160,sigmoid,binary_crossentropy,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
8,0.5774444881667439,0.752136755702842,0.7130991890955471,0.699714013118762,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.08668441128017557,0.7863247868342277,0.09378643599547468,0.7216396569864766,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.6925970647070143,0.5555555558102763,0.6938572428246926,0.5042897999229831,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.6929462124139835,0.5555555558102763,0.6936373277092344,0.5872259296839071,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
7,0.6908684556300824,0.5555555558102763,0.6936798547993852,0.4566253577105992,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,8.02,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.6933219279998388,0.4444444454633273,0.6934220789158424,0.5967588179360355,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
11,0.09487809285394147,0.7435897476652749,0.07905872433923107,0.7673975221308443,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,logcosh,6.039999999999999,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,8.856880815620096,0.4444444454633273,7.971191938998474,0.35653002861287053,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.24098939582323417,0.44444444469916516,0.21689045606793622,0.3565300284282041,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.0,200,80,sigmoid,logcosh,2.08,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,7.16359802800366,0.5555555558102763,8.05904772988493,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
13,0.10475842234415886,0.6837606883456564,0.05744762966556704,0.8446139183012614,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.220519479367708,0.615824595079522,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
17,0.642192089659536,0.6837606840154045,0.4362837134428088,0.8055290754802802,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,40,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.08658881765654963,0.7008547018735837,0.09339244937874,0.7178265015435742,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
16,0.08639047460423575,0.7350427391182663,0.07704632359248781,0.7721639663634469,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,logcosh,0.1,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.6929629531681029,0.5555555558102763,0.6934183452445286,0.4108674929639745,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.19279151543592796,0.5555555606499697,0.2168904629290047,0.6434699713445141,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,80,sigmoid,logcosh,6.039999999999999,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6927196882728838,0.5555555558102763,0.6934737266530527,0.6434699714581551,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.30000000000000004,200,160,sigmoid,binary_crossentropy,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
15,0.08406363777879976,0.7692307727968591,0.09384632433051718,0.7511916108308688,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
10,0.6145378427627759,0.7179487215148078,0.48899880855622124,0.7750238329030084,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
9,0.08894656299271135,0.7008547039113493,0.09094280040724376,0.7492850331378279,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,logcosh,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939582323417,0.44444444469916516,0.21689045662193554,0.3565300286270756,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.19279151467176583,0.5555555558102763,0.216310543827606,0.6444232604183164,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.30000000000000004,200,20,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.5473410960955497,0.726495729552375,0.48197443867093387,0.7673975213353582,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,binary_crossentropy,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.19279151467176583,0.5555555558102763,0.21559745631579336,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,logcosh,8.02,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
9,0.544506397512224,0.752136753155635,0.6029725467965532,0.7187797904469151,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,20,sigmoid,binary_crossentropy,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
7,0.6388266753946614,0.675213676232558,0.6053118012540106,0.6596758820194648,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,binary_crossentropy,2.08,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
16,0.5652168163886437,0.7521367523914728,0.4517295483297343,0.7797902766810473,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.12023026279659353,0.44444444469916516,0.12017552985732503,0.3565300284282041,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21721178378458814,0.6425166827252754,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,logcosh,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21514064712792608,0.6425166825832244,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,80,sigmoid,logcosh,6.039999999999999,14000,2,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
11,0.6936006433943398,0.4444444454633273,0.6931751430091458,0.4032411821634003,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,160,sigmoid,binary_crossentropy,2.08,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,8.856880815620096,0.4444444454633273,7.971191918997678,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,40,sigmoid,binary_crossentropy,4.06,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
9,0.08640443584603122,0.7094017129677993,0.1010609136040263,0.6472831265317246,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.4,200,20,sigmoid,logcosh,0.1,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.1200800945616176,0.5555555606499697,0.12024522817793974,0.5776930407357284,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
14,0.5418590877810096,0.7350427360616179,0.5871017291729966,0.7178265015435742,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,binary_crossentropy,0.1,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.6932164033253988,0.44444444469916516,0.693167649358653,0.6406101044072096,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,40,sigmoid,binary_crossentropy,8.02,14000,2,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
7,0.5428838429287968,0.7350427360616179,0.6136857248466281,0.732125834298202,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
14,0.5991254820782914,0.7008547009820612,0.43900573310452035,0.7836034320671292,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,binary_crossentropy,0.1,14000,1,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
9,0.09129924308031033,0.6837606842701252,0.09030135719547736,0.7550047665578735,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.19279151467176583,0.5555555558102763,0.21689046508818155,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,20,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
13,0.8143566530993861,0.7094017134772407,0.34899442363796745,0.8436606295683818,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.1,200,80,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.12012852556430377,0.44444444469916516,0.12016895767816256,0.39084842694555727,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,logcosh,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.6933371220898424,0.4444444454633273,0.693240670446445,0.5281220210007649,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.0,200,40,sigmoid,binary_crossentropy,4.06,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
16,0.08966429601622443,0.7264957300618163,0.06966616690968536,0.8064823640426985,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.2,200,40,sigmoid,logcosh,2.08,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
6,0.11980330867645068,0.5555555606499697,0.12021243065112654,0.4680648239256656,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.30000000000000004,200,160,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21689045480368135,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,logcosh,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
14,0.5641502559694469,0.7094017104205922,0.5093498472035556,0.7750238322779834,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,20,sigmoid,binary_crossentropy,0.1,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
15,0.6892978258621998,0.5555555606499697,0.6913084428689955,0.6482364151793736,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6927517346846752,0.5555555558102763,0.6935050898330114,0.36034318399184995,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,40,sigmoid,binary_crossentropy,4.06,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.693257982404823,0.44444444469916516,0.693592207334062,0.42135366990636713,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,80,sigmoid,binary_crossentropy,6.039999999999999,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
12,0.08324681184230706,0.752136753155635,0.08124405242239895,0.7635843661197375,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,32,0.2,200,40,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.12015664946829152,0.44444444469916516,0.12018161498585465,0.6177311723748199,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,logcosh,4.06,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,7.16359802800366,0.5555555558102763,8.059047719884532,0.6434699714581551,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.2,200,160,sigmoid,binary_crossentropy,4.06,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.09692517101255238,0.7094017129677993,0.03116146463002331,0.9199237372900214,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.0,200,40,sigmoid,logcosh,2.08,14000,1,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
7,0.6885847281187009,0.5555555606499697,0.6946793073580535,0.6434699720831799,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.0,200,80,sigmoid,binary_crossentropy,4.06,14000,4,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
11,0.10206083482147282,0.7008547054396735,0.06723111656248512,0.8198284082917285,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,40,sigmoid,logcosh,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.24098939595059451,0.4444444454633273,0.21689045480368135,0.35653002868389605,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.2,200,80,sigmoid,logcosh,8.02,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
9,0.6177815387391636,0.7008547044207907,0.36358293405138276,0.8369876066199704,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.0,200,20,sigmoid,binary_crossentropy,4.06,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
10,0.6940019823547102,0.44444444469916516,0.6933866755182795,0.44232602512643265,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.4,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.11998963356018066,0.5555555606499697,0.12018852903941793,0.4947569120259826,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,logcosh,4.06,14000,1,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.694252754887964,0.4444444454633273,0.693368465702686,0.4204003813226412,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,4,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
16,0.08670277205797342,0.7777777808344263,0.07169249210616767,0.7893231656008157,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.2,200,160,sigmoid,logcosh,0.1,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
13,0.6920688671943469,0.5555555558102763,0.693634431912174,0.4013346044135389,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,32,0.1,200,40,sigmoid,binary_crossentropy,6.039999999999999,14000,2,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151543592796,0.5555555606499697,0.2168904623394926,0.6434699707763097,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.2,200,40,sigmoid,logcosh,8.02,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,0.19279151543592796,0.5555555606499697,0.21689046537228376,0.6434699711740528,51,32,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,32,0.0,200,80,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
10,0.5879478210057968,0.7435897446086264,0.6205145899060798,0.7283126788552996,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.4,200,80,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
14,0.0900235741566389,0.6837606868173323,0.08391805626700559,0.7530981885239099,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,64,0.1,200,160,sigmoid,logcosh,4.06,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.10413582699421124,0.692307696892665,0.08460132690329457,0.7731172539030972,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.09723116928695613,0.7008547011094216,0.0808283141800855,0.7836034319534884,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,logcosh,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
8,0.19279151543592796,0.5555555606499697,0.2153001909487809,0.624404194130002,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,16,64,0.30000000000000004,200,160,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
13,0.10786399321678357,0.6923076923076923,0.03029900445230838,0.9180171591992373,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,20,sigmoid,logcosh,0.1,14000,1,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
9,0.0885028002353815,0.7179487189676008,0.10024517003244394,0.7063870353000975,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.30000000000000004,200,160,sigmoid,logcosh,0.1,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.10483299717943892,0.6666666669213873,0.067831677259492,0.8074356531165008,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,32,0.1,200,160,sigmoid,logcosh,0.1,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
16,0.07984527996462634,0.7692307722874177,0.0734056688710209,0.7797902763401247,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,0.1,14000,4,2,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
7,0.6940644627962357,0.4444444454633273,0.693638732821971,0.46711153482345313,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,binary_crossentropy,6.039999999999999,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
7,0.08818349172162195,0.7179487189676008,0.09924463487387385,0.6949475692839027,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.30000000000000004,200,20,sigmoid,logcosh,0.1,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.08876781681409249,0.675213676232558,0.09369558157013984,0.7168732127538741,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,16,64,0.2,200,40,sigmoid,logcosh,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
16,0.5532968681082766,0.7179487215148078,0.4959857148767313,0.7550047662169508,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,16,32,0.2,200,80,sigmoid,binary_crossentropy,2.08,14000,2,4,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
6,0.24098939595059451,0.4444444454633273,0.21557166499109695,0.4394661584732303,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.4,200,160,sigmoid,logcosh,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
7,0.12043107288260745,0.44444444469916516,0.12017464940325207,0.3565300283429734,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.4,200,160,sigmoid,logcosh,2.08,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,20
6,0.24098939582323417,0.44444444469916516,0.21689045662193554,0.3565300286270756,51,32,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,40,sigmoid,logcosh,6.039999999999999,14000,1,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
6,0.19279151467176583,0.5555555558102763,0.21689046326992736,0.643469971571796,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,logcosh,8.02,14000,2,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
11,0.6928545358853463,0.5555555606499697,0.6938601724299166,0.643469971571796,51,32,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,32,0.2,200,40,sigmoid,binary_crossentropy,8.02,14000,4,4,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,5
6,7.16359802800366,0.5555555558102763,8.059047722611913,0.6434699715149755,51,16,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,32,64,0.1,200,80,sigmoid,binary_crossentropy,4.06,14000,2,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
6,0.693251949090224,0.4444444454633273,0.6933724033593904,0.36796949484214203,51,16,0.7770370370370371,relu,uniform,uniform,8,relu,uniform,uniform,32,64,0.0,200,160,sigmoid,binary_crossentropy,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,20
14,0.717459592044863,0.7094017144961234,0.4029832057321038,0.811248808275301,51,32,0.7770370370370371,relu,uniform,uniform,64,relu,uniform,uniform,16,64,0.0,200,20,sigmoid,binary_crossentropy,0.1,14000,4,1,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,5
7,0.08634347430406472,0.7606837617026435,0.10443346276950337,0.6959008581872437,51,16,0.7770370370370371,relu,uniform,uniform,32,relu,uniform,uniform,32,32,0.30000000000000004,200,20,sigmoid,logcosh,8.02,14000,1,2,<class 'keras.optimizers.Adam'>,1.4024064171122994,2,10
8,0.19279151467176583,0.5555555558102763,0.21842661031208457,0.635843660799632,51,16,0.7770370370370371,relu,uniform,uniform,16,relu,uniform,uniform,32,64,0.4,200,40,sigmoid,logcosh,6.039999999999999,14000,4,1,<class 'keras.optimizers.Nadam'>,1.4024064171122994,2,10
